scenario,year,B,C,I,E,sense,slack,horizon,h2prod,imports,system_cost,obj_bound_dual,h2price,h2value,co2seq,dac,captured_co2,elec_cap,elec_cf,total_onwind,total_offwind,total_solar,total_nuclear,total_h2_storage
2020ccab,2020,c,c,a,b,min,0.05,2045,-0.0,5.5313707233886373e-11,716644965969.4891,,63.06985493992133,-0.0,586507839.2040116,4.474263449372458,593.6626246310225,0.0,,551906.0611092383,217140.53035570707,1242206.431489429,31807.900676564863,223216.98457573354
2020ccab,2020,c,c,a,b,max,0.05,2045,28.404161792192813,0.0003394713901249476,748646813581.0806,-81.5340961976811,4.744615202856401,3848198256.3290906,524341086.8947405,63.67253694188548,585.4262975523656,357172.15496443154,0.47601443690894835,670337.070676488,308636.78019415843,1110302.145594139,31807.913186789454,10093388.467658652
2020ccab,2020,c,c,a,b,min,0.1,2045,-0.0,6.570911668558083e-11,716643873507.8687,,63.06783811841282,-0.0,586554907.0815289,6.038516298624494,593.7096945452587,0.0,,551901.862540602,217120.24177855393,1242157.1690890903,31807.900999591002,222938.6711852161
2020ccab,2020,c,c,a,b,max,0.1,2045,45.1053201928565,9.826685035142253e-06,785045031292.429,-36.44903029952068,1.8562427149079526,2367960384.8879695,469968885.6543862,1.7447068271749588,641.065448779947,505238.76672448503,0.5395771412608308,778112.2447558639,365202.06653438654,1184238.283845823,31807.90040832349,13540108.324982332
2020ccab,2020,c,c,a,b,min,0.02,2050,-0.0,4.727449742886889e-12,666731346849.1893,,62.54136511601625,-0.0,639072161.7874134,0.21279471250172466,646.2269421354797,0.0,,516958.60939359333,209561.77578674408,1379448.5766513115,31807.900044116745,425025.5132543994
2020ccab,2020,c,c,a,b,max,0.02,2050,20.979811826186538,27.19347150230632,677388755233.9102,-61.141082053406016,3.5622860329610884,2273520242.1961317,551963401.9827762,24.751087019204796,583.7036324916436,240680.91144982184,0.5011512368763869,584526.2307800952,271609.56752523594,1391736.572373447,31807.90496318261,7171084.736866083
2020ccab,2020,c,c,a,b,min,0.05,2050,-0.0,3.429653076379856e-12,666732074986.0156,,62.541415936806686,-0.0,639062645.3532621,0.22866844051103624,646.2174257254278,0.0,,516961.6560964497,209568.56094623503,1379438.0881911656,31807.900050214674,424955.35440738586
2020ccab,2020,c,c,a,b,max,0.05,2050,37.516920427621535,3.4430347504656567e-06,699158343429.9304,-34.26715470823803,1.6475570696098407,1783468828.5777504,524341087.01443017,0.5359688907793565,570.2204007247392,396627.42045269307,0.5375854334817993,686950.7374963732,308686.7342115433,1509725.906792746,31807.900102760996,12561338.752546934
2020ccab,2020,c,c,a,b,min,0.1,2050,-0.0,5.034278837850107e-12,666730950389.7421,,62.54261114519094,-0.0,639071288.9939227,0.4212190791745178,646.226069652319,0.0,,516953.5306530163,209564.46834724525,1379466.4730060701,31807.900075568363,424843.66569152474
2020ccab,2020,c,c,a,b,max,0.1,2050,59.25332558320962,3.392008288242886e-07,735595573100.0276,-29.692940066083867,1.2824345722190535,2204545254.5791,469968885.66343665,0.0630382522463326,667.2473024675837,579100.7483501005,0.575585797320808,820148.3193753894,374382.8358616779,1543669.1414060283,31807.900012893195,16515130.942017742
2020cabb,2020,c,a,b,b,min,0.02,2025,-0.0,7.776110529194148e-05,932124761152.4817,,55.983882644935576,-0.0,0.0,6.140376618094095,7.154795689868926,0.0,,331069.1832204213,37240.71519078232,308948.48215551075,99790.10198883124,2.9081167085239734
2020cabb,2020,c,a,b,b,max,0.02,2025,7.521199926907406,1.9601806589871883e-06,946086978045.2615,-24.13436981319861,1.1261543931020392,259432746.28886777,-215.56116690764316,3.6460563126015355,7.154814736351654,48721.87663964009,0.9999088001930575,387080.3007084392,44291.406910053236,337040.31490922475,99790.10128190668,493.7991007989857
2020cabb,2020,c,a,b,b,min,0.05,2025,-0.0,2.1046317047172247e-07,932062714542.6307,,55.99288854682015,-0.0,0.0,0.01742778809038043,7.154779984692038,0.0,,331069.36848251254,37240.78953505348,308948.0688248234,99790.1000066081,0.009375405325130197
2020cabb,2020,c,a,b,b,max,0.05,2025,15.642788672580123,2.228414627703982e-07,967059349480.7223,-21.296812673503066,0.8763829908072795,420378565.9267263,-24.820698346775227,0.5444295519241746,51.62987387945875,101479.37521197058,0.998466869181048,444313.56843063945,47655.94674021376,349383.5615191102,99790.10019274779,735.5678460581769
2020cabb,2020,c,a,b,b,min,0.1,2025,-0.0,0.002157663464074205,932106000352.3469,,55.98642613029756,-0.0,0.0,131.82423662022373,7.155007371925696,0.0,,331068.0829647273,37237.46635031835,308948.56157314935,99790.14885855134,45.483941187615294
2020cabb,2020,c,a,b,b,max,0.1,2025,28.31616861562176,3.915105847472776e-08,1002013301872.7129,-19.989607743360143,0.7651351987324975,698574103.8382661,-7.2337950065385925,0.08907143480655627,137.69465831759567,185849.4961226472,0.9868936784666074,504898.9658468575,79023.30019545367,354514.9894116131,99790.10003191742,51950.47394732761
2020cabb,2020,c,a,b,b,min,0.02,2030,-0.0,9.765316337383994e-06,871341009744.0137,,59.772362443793256,-0.0,268907.28553649335,0.9179817786784727,7.423689962079324,0.0,,442297.50815428107,82373.38607690198,579861.4842466281,76584.00028850541,5229.01352676339
2020cabb,2020,c,a,b,b,max,0.02,2030,7.831671331193221,7.594708872893712e-07,885975779203.2015,-23.94424329817226,1.0905790150499963,243977139.99234545,242683.14208376055,0.11328399200326786,12.285674035934887,80231.13596593698,0.6178869843481555,490032.81721860776,105814.70474624512,596640.6931627676,76584.00004000215,1621174.6894218004
2020cabb,2020,c,a,b,b,min,0.05,2030,-0.0,2.6965665921356816e-06,871341050301.6772,,59.77190225201463,-0.0,268961.91828150133,0.2636592993332557,7.423742523276387,0.0,,442298.4677349941,82373.67100887807,579858.1518384542,76584.00008877146,5220.323657190967
2020cabb,2020,c,a,b,b,max,0.05,2030,16.12122762865604,1.2938161509769405e-07,907628990117.487,-22.827835170320547,0.9949368464905055,469601651.9711589,0.015287797581385916,0.018364389534644532,66.29028910468143,148526.9550696652,0.6868065119852497,534402.1850699221,136369.09504939863,588371.5205624979,76584.00000649209,2294889.31439984
2020cabb,2020,c,a,b,b,min,0.1,2030,-0.0,7.584217469820609e-06,871340089909.2268,,59.77938717833686,-0.0,269057.936784856,0.7061407948342517,7.423839639351711,0.0,,442301.2763564545,82372.64026643793,579852.1009153713,76584.00024225931,5224.66368219324
2020cabb,2020,c,a,b,b,max,0.1,2030,29.153380152358235,5.3456169507528626e-08,943723162557.9082,-22.187254004759275,0.9322944453795797,821800278.8826336,263344.2084283988,0.0075088175398696395,154.25101485958012,251471.15284038996,0.7369845978988785,600791.2317476036,180605.4927276432,598228.2180943772,76584.00000237238,3380792.6397118717
2020cabb,2020,c,a,b,b,min,0.02,2035,-0.0,47.414647894616614,777910957032.1741,,87.17046754080893,-0.0,75000000.0000139,0.2758688635471558,82.15478050436955,0.0,,520553.99460322974,172659.71846154775,919264.1247919656,40121.300121471686,190459.30791213407
2020cabb,2020,c,a,b,b,max,0.02,2035,12.088722214006406,5.183368329745073e-06,792262159610.9622,-30.829191891809987,1.715288614253031,575860585.89152,74999999.9320172,0.5113094920075584,99.98822244864525,134620.0463625691,0.5532008424098931,585526.4104494848,198219.77759835706,914786.9820693822,40121.30018632275,3934743.0958059677
2020cabb,2020,c,a,b,b,min,0.05,2035,-0.0,47.412519461959484,778101720043.721,,87.17085802092421,-0.0,75000000.00007421,1.3342307016896533,82.15478193009696,0.0,,520553.3864974616,172661.66043091065,919258.8354221527,40121.30055077756,190452.51661696457
2020cabb,2020,c,a,b,b,max,0.05,2035,21.00483733104723,1.7928754359874417e-06,813392453369.4324,-27.846959812033187,1.4518299980503195,847264306.0160389,70346169.15022069,0.18996324494855188,155.27497028776014,225273.96700014628,0.5764763182606777,644774.4797978756,230593.85793087492,896506.0668832803,40121.3000778793,5519755.168996074
2020cabb,2020,c,a,b,b,min,0.1,2035,-0.0,47.21473959801056,777856355303.4719,,87.1754300102229,-0.0,75000000.00001457,0.2735089214558313,82.15478046737083,0.0,,520586.84106874734,172683.9752358242,919299.1912195266,40121.30010200506,191187.25575106702
2020cabb,2020,c,a,b,b,max,0.1,2035,34.196253905023376,1.5781232257010829e-06,848696978546.0049,-26.293480211224143,1.3355627180284255,1298485765.3235633,74999999.06231724,0.16173957804583164,248.4539674539282,351395.8554575652,0.6053537854314842,709893.0907969433,292779.4811101636,940201.842245557,40121.30006211626,8046613.264354362
2020cabb,2020,c,a,b,b,min,0.02,2040,-0.0,1662.046925006403,859614409458.6722,,101.12380020736613,-0.0,125000000.00001596,0.19545763647633793,376.23926698473286,0.0,,567457.2855302867,220309.28896614345,1236563.1281448726,31807.900103804957,185697.18652068876
2020cabb,2020,c,a,b,b,max,0.02,2040,57.53638772143898,46.99565243506859,863089419502.7355,-40.53032686285115,2.73282061490802,4641192133.477573,124999999.06110695,5.394940430788182,434.5453380094268,588466.9980973813,0.5746462830546585,1006004.0377936808,450069.0182032365,1335776.7149203797,31807.90217101455,15091601.862598943
2020cabb,2020,c,a,b,b,min,0.05,2040,-0.0,1662.0460677293581,859614607217.0366,,101.12380271514226,-0.0,125000000.00003013,0.11210967686445483,376.2391021932596,0.0,,567449.3285052541,220315.22973972053,1236558.7627355014,31807.900072816097,185694.58891044164
2020cabb,2020,c,a,b,b,max,0.05,2040,69.6675947660034,5.073935178959602e-06,887698880046.2654,-31.733544090935883,1.8665127306687008,3774448674.2080355,124999999.46449558,0.43905824947586497,504.52390783163975,694932.2329574546,0.592168262634085,1037956.8726332872,508435.38263934903,1384426.0386873386,31807.900174642327,18731861.992387883
2020cabb,2020,c,a,b,b,min,0.1,2040,-0.0,1662.0148993084638,859621967557.4119,,101.12362136088731,-0.0,125000000.00001824,0.18979533023647632,376.2330680475489,0.0,,567503.179927556,220316.27551222034,1236471.6200781302,31807.9001148804,186407.93266811912
2020cabb,2020,c,a,b,b,max,0.1,2040,87.5901258233547,3.293694052076198e-07,928826247284.0927,-26.994100368483178,1.401480367690747,3568735480.7517347,124999999.97041874,0.03286422932289179,626.0092229222556,853669.6515081445,0.6098801143558483,1135273.9262101448,536856.3321793017,1533441.0218221592,31807.900012082322,20216894.362565182
2020cabb,2020,c,a,b,b,min,0.02,2045,-0.0,1326.8679199367803,775446112110.6724,,92.56619724036169,-0.0,200000000.00001514,0.20305120656826886,357.18199775765834,0.0,,537346.3484869043,220469.18388735276,1335739.2188272527,31807.900109748953,188411.76804050006
2020cabb,2020,c,a,b,b,max,0.02,2045,55.605232729583825,4.364709575157515,793834182568.2063,-319133.60657936847,18500.058262649145,31894698692559.574,131451299.64270698,11349911.066519074,457.58940933506955,593219.6494844838,0.550481448107646,957021.3299904077,442248.43903807015,1335721.1616055502,32202.6581794729,15305293.280731177
2020cabb,2020,c,a,b,b,min,0.05,2045,-0.0,1326.8763695998273,775446289155.2214,,92.56617441660542,-0.0,200000000.00003213,0.202775608897402,357.18164983334214,0.0,,537339.0337621091,220472.65450832256,1335734.5616329897,31807.90010485543,188390.73070756745
2020cabb,2020,c,a,b,b,max,0.05,2045,61.82682063304778,2.4709151675224436e-06,825950326133.4832,0.0,56.6685025697893,103748257709.19788,159633132.7355432,4.6420335368698336,448.22636709150873,694932.2438003821,0.524323622837409,988311.7815364157,500382.68247130647,1382356.28099313,31807.901301366357,18741320.78493775
2020cabb,2020,c,a,b,b,min,0.1,2045,-0.0,1326.8201208547694,775454189423.5264,,92.5657026822413,-0.0,200000000.00002134,0.28918438333192664,357.17023085576255,0.0,,537383.452328893,220473.21862066747,1335687.4785834262,31807.90016252159,189412.71284630336
2020cabb,2020,c,a,b,b,max,0.1,2045,74.29770738860387,0.2891267834922685,857309232649.7313,-334.3621320375201,15.976705276652272,33635822535.121075,125000156.86422831,2021055.768567123,507.9272124763989,854382.3960142673,0.5151309678944094,1085668.4350034273,528832.7689219313,1531560.5007114934,31874.15707267418,20647326.531712867
2020cabb,2020,c,a,b,b,min,0.02,2050,-0.0,1020.0761559615703,703112517642.6525,,83.97060607671166,-0.0,275000000.00014293,0.23583369066010623,341.96903096782046,0.0,,503365.6438369761,220907.3172458797,1523670.8583696007,31807.900119278624,224229.19772351847
2020cabb,2020,c,a,b,b,max,0.02,2050,50.483649567683486,11.94002237334999,738198450797.657,-117322.32805160951,6990.295676669353,10928715421825.291,193440249.97431254,8340978.444610619,420.98663985656333,557339.9339979938,0.5275790335710117,907296.8834123111,428514.156808586,1316605.5182716576,32227.884271079696,15341306.702713521
2020cabb,2020,c,a,b,b,min,0.05,2050,-0.0,1020.0769011444335,703112644108.4476,,83.97059512798046,-0.0,275000000.00001127,0.11890072492543127,341.9686457710642,0.0,,503361.99100460706,220909.41344758385,1523674.4553630836,31807.9000640733,224246.97841770362
2020cabb,2020,c,a,b,b,max,0.05,2050,56.657885287139976,3.027330847407699e-07,761538584250.4895,-77.60184285408451,3.4946750500827792,5936444580.987015,220003792.3826022,0.03390761862483106,428.86312048916864,619920.3624756337,0.5324991521008081,938071.3746230118,487391.1732434745,1363810.2349567858,31807.900009931014,18759552.96864104
2020cabb,2020,c,a,b,b,min,0.1,2050,-0.0,1020.0231923286858,703120325691.5759,,83.97060436342764,-0.0,275000000.00007915,0.22781770611726598,341.9571771523269,0.0,,503389.4570379645,220907.48624150216,1523683.895759537,31807.900125935757,225135.00278272078
2020cabb,2020,c,a,b,b,max,0.1,2050,72.74481801808462,1.8024902113295115e-07,800715348692.048,-27.501358191748313,0.6589542924591565,1260408806.9780874,203683629.35753855,0.01990543541925436,482.8980796054283,759480.6449486649,0.553713771210101,1037024.2032083522,516501.9600473215,1566952.679660027,31807.900006365377,20637834.23006494
2020cbbb,2020,c,b,b,b,min,0.02,2025,-0.0,2.0122186699351276e-06,932006387699.1013,,55.967641705658565,-0.0,0.0,0.2183190376671984,7.154780418039113,0.0,,331690.4743688529,38164.729308579845,310678.18596849707,99790.10005799169,0.07517960709947044
2020cbbb,2020,c,b,b,b,max,0.02,2025,7.500870785596499,7.735267789266148e-07,945985966010.4897,-24.162946942304515,1.128854230000948,259375421.69935516,-175.98992495049023,1.2034564540972676,7.154788354375809,48590.17837152297,0.9999089509206556,386887.85710108856,44283.0529041594,336979.9532946745,99790.1003651384,492.89590797766533
2020cbbb,2020,c,b,b,b,min,0.05,2025,-0.0,1.38166785052123e-05,932047049855.5985,,55.9734609325436,-0.0,0.0,1.4947869176084692,7.154782612845709,0.0,,331690.7950963811,38164.72955728483,310678.2088083052,99790.10036848688,0.4182985491291303
2020cbbb,2020,c,b,b,b,max,0.05,2025,15.625395507182763,1.4525591496189217e-07,966956098265.237,-21.299338171967097,0.8765096350379993,419992182.6637369,-21.78571605507718,0.15718016891189682,51.51289969364389,101365.25797288842,0.9984795035718621,444171.4975861198,47640.0898289642,349348.0196142524,99790.10004121448,735.2643141317917
2020cbbb,2020,c,b,b,b,min,0.1,2025,-0.0,4.016798506435296e-06,932005900941.6968,,55.96732566882158,-0.0,0.0,0.4307817458383424,7.1547809489528404,0.0,,331690.6767712898,38164.72929587378,310678.19964760944,99790.10010872503,0.1769814558437933
2020cbbb,2020,c,b,b,b,max,0.1,2025,28.287995903357846,1.551353455557824e-07,1001906318684.1926,-19.9903359289193,0.7651425126873861,697878875.6480314,-17.6814820844133,0.36980930459013245,137.49738955666507,185664.38190398822,0.9868947749402794,504859.8431395892,78864.23388977034,354513.45485924074,99790.10009609474,51908.47071885521
2020cbbb,2020,c,b,b,b,min,0.02,2030,-0.0,8.694963075561042e-07,871247956660.4331,,58.21832322042599,-0.0,11399901.505619997,0.10829710583948726,18.55468174594592,0.0,,442510.9267606763,81370.15955749064,577701.0784400312,76584.0000318525,5225.199027278567
2020cbbb,2020,c,b,b,b,max,0.02,2030,7.887781813904675,3.1535021399350597e-07,885979242812.1641,-24.12466164594773,1.1125345031657008,251036891.1707589,1209410.4445251946,0.06585932645492823,14.03909425667157,80744.48577162105,0.6181354786309669,490125.7512325031,106517.23839456364,598869.0853975929,76584.00001728191,1635055.901107377
2020cbbb,2020,c,b,b,b,min,0.05,2030,-0.0,0.0009105135252524169,871325870132.7369,,58.222136344939415,-0.0,11395671.378510825,84.1837555129348,18.550706719768936,0.0,,442514.97067627194,81363.25173403663,577691.8314654713,76584.02438918289,5177.86467100057
2020cbbb,2020,c,b,b,b,max,0.05,2030,16.21039426729522,8.632610312288702e-08,907633856661.8955,-23.234672069791614,1.0397676442482162,497548121.37423855,515180.884439566,0.016509200660433394,68.33751283383589,147408.56210348554,0.6961392905705349,532369.570462136,138628.05564610212,595854.8429762312,76584.00000395255,2207678.8058824125
2020cbbb,2020,c,b,b,b,min,0.1,2030,-0.0,1.7141198198309163e-06,871247955017.6082,,58.21833432574865,-0.0,11399853.586896308,0.215526330011731,18.55463412298222,0.0,,442510.54771670944,81370.31531114681,577701.4850106684,76584.00006047587,5225.137821520142
2020cbbb,2020,c,b,b,b,max,0.1,2030,29.116181246534016,8.893262413125217e-09,943727061912.0378,-22.724629230459822,0.9911767264669109,878173853.150205,1137904.0199132303,0.0017815923633286424,157.1516624221323,247954.0070487771,0.7469866195763072,601719.9883712207,177694.64782482135,613290.1028903148,76584.00000046422,3355883.316254986
